geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,437,,1958,MAY,1958,2,None,5014,0.23,0.254,2548,0,9228.64197629523,5322989.54535696,
Geocortex.Gis.Geometries.Polygon,438,,1958,MAY,1958,2,None,5015,0.23,0.254,2548,0,9228.667233411,5323018.68149722,
Geocortex.Gis.Geometries.Polygon,439,,1958,MAY,1958,2,None,5016,0.23,0.254,2548,0,9228.69771190835,5323053.8410293,
Geocortex.Gis.Geometries.Polygon,440,,1958,MAY,1958,2,None,5017,0.23,0.254,2548,0,9228.73264810256,5323094.14303941,
Geocortex.Gis.Geometries.Polygon,441,,1958,MAY,1958,2,None,5018,0.23,0.254,2548,0,9228.77140265742,5323138.85005226,
Geocortex.Gis.Geometries.Polygon,442,,1958,MAY,1958,2,None,5019,0.23,0.254,2548,0,9228.80247887482,5323174.69950955,
Geocortex.Gis.Geometries.Polygon,443,,1958,MAY,1958,2,None,5020,0.23,0.254,2548,0,9228.84960123237,5323229.06000973,
Geocortex.Gis.Geometries.Polygon,444,,1958,MAY,1958,2,None,5021,0.23,0.254,2548,0,9228.87691310233,5323260.56722349,
Geocortex.Gis.Geometries.Polygon,445,,1958,MAY,1958,2,None,5022,0.23,0.254,2548,0,9228.9095642232,5323298.23395893,
Geocortex.Gis.Geometries.Polygon,446,,1958,MAY,1958,2,None,5023,0.23,0.254,2548,0,9228.94267982115,5323336.43664844,
Geocortex.Gis.Geometries.Polygon,447,,1958,MAY,1958,2,None,5024,0.23,0.254,2548,0,9228.97804697267,5323377.23689271,
Geocortex.Gis.Geometries.Polygon,448,,1958,MAY,1958,2,None,5025,0.23,0.254,2548,0,9229.02014401059,5323425.80104209,
Geocortex.Gis.Geometries.Polygon,449,,1958,MAY,1958,2,None,5026,0.23,0.254,2548,0,9229.06069101393,5323472.57723883,
Geocortex.Gis.Geometries.Polygon,450,,1958,MAY,1958,2,None,5027,0.23,0.254,2548,0,9229.10059374552,5323518.61041905,
Geocortex.Gis.Geometries.Polygon,451,,1958,MAY,1958,2,None,5028,0.23,0.254,2548,0,9229.14780681751,5323573.07737223,
Geocortex.Gis.Geometries.Polygon,812,,1951,NOV,1950,3,None,5118,0.23,0.305,3058,0,9223.78802810515,5317391.59910623,
Geocortex.Gis.Geometries.Polygon,813,,1951,NOV,1950,3,None,5119,0.23,0.305,3058,0,9223.78775741614,5317391.28702792,
Geocortex.Gis.Geometries.Polygon,814,,1951,NOV,1950,3,None,5120,0.23,0.305,3058,0,9223.7874927941,5317390.98194273,
Geocortex.Gis.Geometries.Polygon,815,,1951,NOV,1950,3,None,5121,0.23,0.305,3058,0,9223.78617569764,5317389.46337744,
Geocortex.Gis.Geometries.Polygon,816,,1951,NOV,1950,3,None,5122,0.23,0.305,3058,0,9223.78445908461,5317387.48417419,
Geocortex.Gis.Geometries.Polygon,817,,1951,NOV,1950,3,None,5123,0.23,0.305,3058,0,9223.78805439248,5317391.6294666,
Geocortex.Gis.Geometries.Polygon,818,,1951,NOV,1950,3,None,5124,0.23,0.305,3058,0,9223.79280618043,5317397.10813299,
Geocortex.Gis.Geometries.Polygon,819,,1951,NOV,1950,3,None,5125,0.23,0.305,3058,0,9223.79127385715,5317395.34139163,
Geocortex.Gis.Geometries.Polygon,820,,1951,NOV,1950,3,None,5126,0.23,0.305,3058,0,9223.78886548692,5317392.56459764,
Geocortex.Gis.Geometries.Polygon,821,,1951,NOV,1950,3,None,5127,0.23,0.305,3058,0,9223.78898920367,5317392.70724991,
Geocortex.Gis.Geometries.Polygon,822,,1951,NOV,1950,3,None,5128,0.23,0.305,3058,0,9223.78566470506,5317388.87419619,
Geocortex.Gis.Geometries.Polygon,823,,1951,NOV,1950,3,None,5129,0.23,0.305,3058,0,9223.78421515876,5317387.20291004,
Geocortex.Gis.Geometries.Polygon,824,,1951,NOV,1950,3,None,5130,0.23,0.305,3058,0,9223.78020889704,5317382.58379948,
Geocortex.Gis.Geometries.Polygon,825,,1951,NOV,1950,3,None,5131,0.23,0.305,3058,0,9223.76819784653,5317368.73540484,
Geocortex.Gis.Geometries.Polygon,826,,1951,NOV,1950,3,None,5132,0.23,0.305,3058,0,9223.75395382783,5317352.31247024,
Geocortex.Gis.Geometries.Polygon,827,,1951,NOV,1950,3,None,5133,0.23,0.305,3058,0,9223.74014044815,5317336.3860651,
